Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
1996-01-01 00:00:00+05:30,5.667080731748174,5.692082751218293,5.6337450872856465,5.640412330627441,10800,0.0,0.0,ONGC.NS
1996-01-02 00:00:00+05:30,5.640410689285055,5.783754376558502,5.6537451720883505,5.727083683013916,27000,0.0,0.0,ONGC.NS
1996-01-03 00:00:00+05:30,5.800423544720845,5.800423544720845,5.667080402374268,5.667080402374268,10800,0.0,0.0,ONGC.NS
1996-01-04 00:00:00+05:30,5.667078564471151,5.670412470990276,5.550403853472547,5.668745517730713,41400,0.0,0.0,ONGC.NS
1996-01-05 00:00:00+05:30,5.668745587155813,5.672079493715769,5.60040736963154,5.670412540435791,46800,0.0,0.0,ONGC.NS
1996-01-08 00:00:00+05:30,5.600409127612988,5.700416627618253,5.600409127612988,5.66041374206543,54000,0.0,0.0,ONGC.NS
1996-01-09 00:00:00+05:30,5.66041373166639,5.667080402374268,5.5704068101530835,5.667080402374268,41400,0.0,0.0,ONGC.NS
1996-01-10 00:00:00+05:30,5.667081318231017,5.667081318231017,5.603743358298829,5.6337456703186035,18900,0.0,0.0,ONGC.NS
1996-01-11 00:00:00+05:30,5.6337456703186035,5.698750584320364,5.60041002240619,5.6337456703186035,38700,0.0,0.0,ONGC.NS
1996-01-12 00:00:00+05:30,5.633746591626861,5.658748617773101,5.6004109382629395,5.6004109382629395,1800,0.0,0.0,ONGC.NS
1996-01-15 00:00:00+05:30,5.600410090615387,5.658747761295877,5.635412693023682,5.635412693023682,9900,0.0,0.0,ONGC.NS
1996-01-16 00:00:00+05:30,5.6354135622048895,5.667082261317874,5.600410954397948,5.61707878112793,41400,0.0,0.0,ONGC.NS
1996-01-17 00:00:00+05:30,5.553738988890562,5.782089341904562,5.553738988890562,5.667080402374268,21600,0.0,0.0,ONGC.NS
1996-01-18 00:00:00+05:30,5.667081102544992,5.667081102544992,5.602076763263766,5.605410099029541,32400,0.0,0.0,ONGC.NS
1996-01-19 00:00:00+05:30,5.600409117324185,5.670414309974619,5.600409117324185,5.667080402374268,35100,0.0,0.0,ONGC.NS
1996-01-22 00:00:00+05:30,5.620411172848503,5.642079284524502,5.620411172848503,5.640412330627441,42300,0.0,0.0,ONGC.NS
1996-01-23 00:00:00+05:30,5.640413836748965,5.650414418308822,5.6004109382629395,5.6004109382629395,54900,0.0,0.0,ONGC.NS
1996-01-24 00:00:00+05:30,5.500402279114824,5.650413260767891,5.397061431509065,5.6304121017456055,49500,0.0,0.0,ONGC.NS
1996-01-25 00:00:00+05:30,5.6304127041586955,5.53373908996582,5.50040286761781,5.53373908996582,28800,0.0,0.0,ONGC.NS
1996-01-26 00:00:00+05:30,5.53373908996582,5.53373908996582,5.53373908996582,5.53373908996582,0,0.0,0.0,ONGC.NS
1996-01-29 00:00:00+05:30,5.533738071955513,5.57374095916748,5.417062745817927,5.5737409591674805,28800,0.0,0.0,ONGC.NS
1996-01-30 00:00:00+05:30,5.573740811295324,5.642079051292476,5.500401709813717,5.637078762054443,78300,0.0,0.0,ONGC.NS
1996-01-31 00:00:00+05:30,5.533738793978549,5.640412983046793,5.533738793978549,5.635412693023682,30600,0.0,0.0,ONGC.NS
1996-02-01 00:00:00+05:30,5.635412061737401,5.658747127395571,5.567073818666027,5.657080173492432,25200,0.0,0.0,ONGC.NS
1996-02-02 00:00:00+05:30,5.657079127051698,5.683748095582951,5.602075380887087,5.638744354248047,49500,0.0,0.0,ONGC.NS
1996-02-05 00:00:00+05:30,5.600408427292298,5.638744354248047,5.54207077393811,5.638744354248047,30600,0.0,0.0,ONGC.NS
1996-02-06 00:00:00+05:30,5.638745805547194,5.792090697330747,5.600409868724551,5.738753318786621,67500,0.0,0.0,ONGC.NS
1996-02-07 00:00:00+05:30,5.738752062564655,5.733751773834228,5.600408642786181,5.7337517738342285,15300,0.0,0.0,ONGC.NS
1996-02-08 00:00:00+05:30,5.7004169059715775,6.16711764170795,5.667080689511061,5.82875919342041,76500,0.0,0.0,ONGC.NS
1996-02-09 00:00:00+05:30,5.828758026529116,6.400466442108154,6.167116407078822,6.400466442108154,64800,0.0,0.0,ONGC.NS
1996-02-12 00:00:00+05:30,6.467141522807849,7.0005137068634395,6.467141522807849,6.920507907867432,70200,0.0,0.0,ONGC.NS
1996-02-13 00:00:00+05:30,6.920505416278271,7.067183043127024,6.883836438750889,7.0355143547058105,38700,0.0,0.0,ONGC.NS
1996-02-14 00:00:00+05:30,7.333870172389615,7.733899069554148,7.2021933976495465,7.205527305603027,81900,0.0,0.0,ONGC.NS
1996-02-15 00:00:00+05:30,7.20552994870569,7.465549113365027,7.000514562990308,7.218864440917969,36900,0.0,0.0,ONGC.NS
1996-02-16 00:00:00+05:30,7.218860210555754,7.067182310328367,6.608815274669864,6.700488567352295,33300,0.0,0.0,ONGC.NS
1996-02-19 00:00:00+05:30,6.700487915812591,6.733824123566225,6.508807725522229,6.723823547363281,45900,0.0,0.0,ONGC.NS
1996-02-20 00:00:00+05:30,6.800497571442657,6.967176374580094,6.667154414483411,6.83383321762085,103500,0.0,0.0,ONGC.NS
1996-02-21 00:00:00+05:30,6.83383321762085,6.83383321762085,6.83383321762085,6.83383321762085,0,0.0,0.0,ONGC.NS
1996-02-22 00:00:00+05:30,6.83383321762085,6.867168863799042,6.83383321762085,6.83383321762085,50400,0.0,0.0,ONGC.NS
1996-02-23 00:00:00+05:30,6.8338326551994255,7.1671902340391185,6.867168298634109,7.0971856117248535,101700,0.0,0.0,ONGC.NS
1996-02-26 00:00:00+05:30,7.097187107139976,7.600556916907112,7.16719174420459,7.537219524383545,135000,0.0,0.0,ONGC.NS
1996-02-27 00:00:00+05:30,7.5372173658603,8.267270419716228,7.417208142983043,8.017251968383789,112500,0.0,0.0,ONGC.NS
1996-02-28 00:00:00+05:30,8.017252167935267,8.133927486277576,7.933913063581046,7.980583190917969,168300,0.0,0.0,ONGC.NS
1996-02-29 00:00:00+05:30,7.980583744247348,7.967249257727574,7.867241753322144,7.873908996582031,182700,0.0,0.0,ONGC.NS
1996-03-01 00:00:00+05:30,7.8739089486832805,7.90057734931416,7.667227270116262,7.888909816741943,131400,0.0,0.0,ONGC.NS
1996-03-04 00:00:00+05:30,7.888913737418039,8.000588829288224,7.900581275788854,7.940584182739258,126000,0.0,0.0,ONGC.NS
1996-03-05 00:00:00+05:30,7.940584182739259,7.940584182739259,7.940584182739259,7.940584182739258,0,0.0,0.0,ONGC.NS
1996-03-06 00:00:00+05:30,7.835574134550728,8.000585995748631,7.835574134550728,7.967250347137451,87300,0.0,0.0,ONGC.NS
1996-03-07 00:00:00+05:30,7.967252225225361,7.950584396990732,7.8689116380683926,7.9339165687561035,141300,0.0,0.0,ONGC.NS
1996-03-08 00:00:00+05:30,7.933913558461622,8.000584846103644,7.900577342394177,7.997251510620117,416700,0.0,0.0,ONGC.NS
1996-03-11 00:00:00+05:30,7.833909027101675,7.942250196750091,7.833909027101675,7.9339165687561035,75600,0.0,0.0,ONGC.NS
1996-03-12 00:00:00+05:30,7.933914524133061,8.000585819889938,7.842240634097599,7.9305806159973145,311400,0.0,0.0,ONGC.NS
1996-03-13 00:00:00+05:30,7.867242950260117,7.883910774822492,7.702231086520041,7.870576858520508,53100,0.0,0.0,ONGC.NS
1996-03-14 00:00:00+05:30,7.870577675391077,7.868910721087873,7.76890319108753,7.867243766784668,90900,0.0,0.0,ONGC.NS
1996-03-15 00:00:00+05:30,7.867242105880517,8.000585260314514,7.767234596993404,7.90557861328125,486900,0.0,0.0,ONGC.NS
1996-03-18 00:00:00+05:30,7.905580282278867,7.867243766784667,7.767236236784325,7.867243766784668,88200,0.0,0.0,ONGC.NS
1996-03-19 00:00:00+05:30,7.867242075125205,7.83390642970864,7.667227630379356,7.722231388092041,83700,0.0,0.0,ONGC.NS
1996-03-20 00:00:00+05:30,7.722231388092042,7.722231388092042,7.722231388092042,7.722231388092041,0,0.0,0.0,ONGC.NS
1996-03-21 00:00:00+05:30,7.7222315831010295,7.7505669396453065,7.500549020460927,7.733899116516113,132300,0.0,0.0,ONGC.NS
1996-03-22 00:00:00+05:30,7.733896082181795,7.767231715361205,7.700560449002387,7.738896369934082,91800,0.0,0.0,ONGC.NS
1996-03-25 00:00:00+05:30,7.738896119874437,7.772232324222937,7.73389583228372,7.767231464385986,59400,0.0,0.0,ONGC.NS
1996-03-26 00:00:00+05:30,7.767233220412428,7.773901035035831,7.733897580773596,7.740564823150635,98100,0.0,0.0,ONGC.NS
1996-03-27 00:00:00+05:30,7.740564836324195,7.767233233631375,7.633890674849112,7.667226314544678,43200,0.0,0.0,ONGC.NS
1996-03-28 00:00:00+05:30,7.667226754425383,7.6338911128173,7.533883615746653,7.567219257354736,13500,0.0,0.0,ONGC.NS
1996-03-29 00:00:00+05:30,7.567220428624244,7.567220428624244,7.10051965713501,7.10051965713501,21600,0.0,0.0,ONGC.NS
