Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2002-07-02 00:00:00+05:30,9.530157969845652,10.017100221965029,9.530157969845652,9.947537422180176,48300,0.0,0.0,RICOAUTO.NS
2002-07-03 00:00:00+05:30,9.738847928812637,10.010144645655853,9.391031931355043,9.752760887145996,53800,0.0,0.0,RICOAUTO.NS
2002-07-04 00:00:00+05:30,9.74580421157043,10.789252182914424,9.74580421157043,10.434479713439941,87900,0.0,0.0,RICOAUTO.NS
2002-07-05 00:00:00+05:30,10.434477397447855,10.851856758708252,10.434477397447855,10.573603630065918,58100,0.0,0.0,RICOAUTO.NS
2002-07-08 00:00:00+05:30,10.434478831220424,11.40836325677181,10.434478831220424,11.17184829711914,65500,0.0,0.0,RICOAUTO.NS
2002-07-09 00:00:00+05:30,10.782295122720797,10.782295122720797,10.22578943531846,10.754469871520996,80200,0.0,0.0,RICOAUTO.NS
2002-07-10 00:00:00+05:30,10.420567190527185,10.43448014916113,9.808411605574015,9.850149154663086,113300,0.0,0.0,RICOAUTO.NS
2002-07-11 00:00:00+05:30,9.460595502677855,10.156227505421626,9.460595502677855,9.8223237991333,4600,0.0,0.0,RICOAUTO.NS
2002-07-12 00:00:00+05:30,9.80841017442329,9.829278945922852,9.80841017442329,9.829278945922852,5600,0.0,0.0,RICOAUTO.NS
2002-07-15 00:00:00+05:30,9.759717452037709,10.225790977478027,9.759717452037709,10.225790977478027,14100,0.0,0.0,RICOAUTO.NS
2002-07-16 00:00:00+05:30,9.752760311764083,9.787541378732776,9.745803833007812,9.745803833007812,36800,0.0,0.0,RICOAUTO.NS
2002-07-17 00:00:00+05:30,9.752760311764083,9.752760311764083,9.745803833007812,9.745803833007812,2400,0.0,0.0,RICOAUTO.NS
2002-07-18 00:00:00+05:30,10.017101680185643,10.086665153503418,10.017101680185643,10.086665153503418,12000,0.0,0.0,RICOAUTO.NS
2002-07-19 00:00:00+05:30,9.815367011616217,9.829279969669187,9.738847732543945,9.738847732543945,60800,0.0,0.0,RICOAUTO.NS
2002-07-22 00:00:00+05:30,9.738847732543945,9.74580421157043,9.738847732543945,9.738847732543945,41400,0.0,0.0,RICOAUTO.NS
2002-07-23 00:00:00+05:30,10.156224118522221,10.434476561465507,9.808408233140037,10.260568618774414,85000,0.0,0.0,RICOAUTO.NS
2002-07-24 00:00:00+05:30,9.815367011616217,10.225789986489872,9.738847732543945,9.738847732543945,165400,0.0,0.0,RICOAUTO.NS
2002-07-25 00:00:00+05:30,9.738847732543945,9.738847732543945,9.738847732543945,9.738847732543945,0,0.0,0.0,RICOAUTO.NS
2002-07-26 00:00:00+05:30,9.738847354251543,9.773629084626565,9.738847354251543,9.745803833007812,121100,0.0,0.0,RICOAUTO.NS
2002-07-29 00:00:00+05:30,10.274484676268912,10.274484676268912,9.738847732543945,9.738847732543945,72500,0.0,0.0,RICOAUTO.NS
2002-07-30 00:00:00+05:30,9.738847732543945,9.738847732543945,9.738847732543945,9.738847732543945,5000,0.0,0.0,RICOAUTO.NS
2002-07-31 00:00:00+05:30,9.42581244930056,9.460594177246094,9.42581244930056,9.460594177246094,7500,0.0,0.0,RICOAUTO.NS
2002-08-01 00:00:00+05:30,8.695399549117575,8.695399549117575,8.208457307048258,8.618880271911621,98800,0.0,0.0,RICOAUTO.NS
2002-08-02 00:00:00+05:30,8.410191881605577,8.688444445869486,6.9632772206203635,8.166720390319824,19500,0.0,0.0,RICOAUTO.NS
2002-08-05 00:00:00+05:30,7.0119706988806145,8.69540023803711,7.0119706988806145,8.69540023803711,2000,0.0,0.0,RICOAUTO.NS
2002-08-06 00:00:00+05:30,7.526737327876614,8.417146682739258,7.526737327876614,8.417146682739258,3700,0.0,0.0,RICOAUTO.NS
2002-08-07 00:00:00+05:30,8.688443758629147,8.69540023803711,8.688443758629147,8.69540023803711,10000,0.0,0.0,RICOAUTO.NS
