Stock Symbol,Close Price,SMA 25,SMA 44,SMA 200,EMA 44,EMA 200,SMA Crossover Percentage,EMA Crossover Percentage,Close vs SMA,Declined Percentage,Positive Incline Percentage
MARKSANS.NS,153.1999969482422,157.84400024414063,159.06818147139117,115.68208202362061,152.85251999484208,121.59162989196689,37.50459767737561%,25.709738516253317%,Negative,3.6891001511854156%,-3.6891001511854156%
OPTIEMUS.NS,309.04998779296875,307.0339990234375,315.81136322021484,269.1197919464111,310.041078019956,288.83274174835054,17.34973520011537%,7.342774279407525%,Negative,2.140953814423516%,-2.140953814423516%
PGEL.NS,1964.199951171875,2094.6139794921874,2215.1238431063566,1836.6017468261718,2127.7071178367246,1880.0008216634797,20.609917034779485%,13.17586105914928%,Negative,11.32775906482055%,-11.32775906482055%
PRIVISCL.NS,1237.3499755859375,1172.46599609375,1209.780684037642,1163.2772497558594,1204.0933357961737,1156.845874102082,3.9976226038584%,4.08416218199889%,Positive,-2.278866898112723%,2.278866898112723%
RESPONIND.NS,310.95001220703125,294.98,304.0397720336914,250.65683387756349,302.8702654871418,259.5303447939129,21.297220319236736%,16.699365435530925%,Positive,-2.2728079708512947%,2.2728079708512947%
ROLEXRINGS.NS,2052.85009765625,2396.28802734375,2399.290937943892,2196.6162579345705,2362.083793228237,2215.0205246764344,9.226676679516704%,6.639363694983606%,Negative,14.439300995507015%,-14.439300995507015%
SAKSOFT.NS,306.75,318.31599975585937,319.54886349764735,308.1526020812988,321.3290198957658,297.9164172503355,3.6982525344186086%,7.8587822925370965%,Negative,4.005291509272283%,-4.005291509272283%
SARDAEN.NS,232.5,246.28199951171874,249.13409146395597,193.75020439147949,243.46490795437262,202.52752954199576,28.585201882198426%,20.213241382519385%,Negative,6.676762447969728%,-6.676762447969728%
SHILPAMED.NS,361.5,335.0380029296875,346.29545662619853,322.5420004272461,345.10251179766425,326.79161306292326,7.364453673471395%,5.603233988509751%,Positive,-4.390627449153542%,4.390627449153542%
SOMANYCERA.NS,734.9500122070312,703.7240087890625,714.0852342085404,679.1993803405762,705.6477805667009,671.609712594777,5.13632003764066%,5.068132180581076%,Positive,-2.921889012537331%,2.921889012537331%
STYLAMIND.NS,1588.1500244140625,1663.1860205078126,1701.9511496803977,1635.0015142822265,1685.696112716917,1599.4740705542415,4.094775130992002%,5.3906495735062645%,Negative,6.686509497508521%,-6.686509497508521%
TMB.NS,499.75,499.4999987792969,504.3522741144354,485.6733419799805,505.9409516382877,496.10071294224457,3.845986699270977%,1.9835163383828285%,Negative,0.9125118197427099%,-0.9125118197427099%
TIIL.NS,2427.35009765625,2385.477998046875,2442.08408425071,1970.694752807617,2366.720351271535,1989.5723344990697,23.919956694029462%,18.95623547999439%,Negative,0.6033365799925255%,-0.6033365799925255%
TI.NS,225.0,245.1980010986328,246.7386370572177,198.690362739563,243.47783293940935,205.8647681952888,24.182488599426854%,18.270763411269964%,Negative,8.81039034522047%,-8.81039034522047%
TIMETECHNO.NS,173.60000610351562,175.21200012207032,177.76818154074928,141.45011863708496,173.8555807474356,146.80054625029857,25.675526647556%,18.429791433478403%,Negative,2.3447252489772463%,-2.3447252489772463%
VSTTILLERS.NS,3026.449951171875,3388.81400390625,3599.1965942382812,3281.8603930664062,3493.1677190607347,3315.398570483786,9.669399766129965%,5.361923907417517%,Negative,15.91318029093712%,-15.91318029093712%
VRLLOG.NS,689.0499877929688,724.0319970703125,731.2602289373225,698.3230081176757,722.7238580126918,684.7415896556811,4.71661687167215%,5.5469492332297134%,Negative,5.77225992526549%,-5.77225992526549%
VESUVIUS.NS,3661.0,3528.587998046875,3579.3431673916903,3035.053287963867,3550.276071213821,3076.3774572824564,17.93345380742794%,15.404436565790824%,Positive,-2.2813356749979925%,2.2813356749979925%
