Date,Open,High,Low,Close,Adj Close,Volume
2000-01-05,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1622.0
2000-01-06,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,75.0
2000-01-07,1.8862500190734863,1.8862500190734863,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-01-10,1.8862500190734863,1.8862500190734863,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-01-11,1.8862500190734863,1.8862500190734863,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-01-12,1.8862500190734863,1.8862500190734863,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-01-13,1.8862500190734863,1.8862500190734863,1.8862500190734863,1.8862500190734863,1.8862500190734863,4920.0
2000-01-14,2.063080072402954,2.063080072402954,1.8862500190734863,1.8862500190734863,1.8862500190734863,0.0
2000-01-18,2.0041399002075195,2.0041399002075195,1.8862500190734863,1.8862500190734863,1.8862500190734863,0.0
2000-01-19,1.8862500190734863,2.0041399002075195,1.8862500190734863,2.0041399002075195,2.0041399002075195,6107.0
2000-01-20,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,848.0
2000-01-21,2.122030019760132,2.3578100204467773,2.122030019760132,2.3578100204467773,2.3578100204467773,1696.0
2000-01-24,2.2988600730895996,2.2988600730895996,2.2988600730895996,2.2988600730895996,2.2988600730895996,4241.0
2000-01-25,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,679.0
2000-01-26,2.0041399002075195,2.0041399002075195,2.0041399002075195,2.0041399002075195,2.0041399002075195,611.0
2000-01-27,1.9451899528503418,2.0041399002075195,1.9451899528503418,2.0041399002075195,2.0041399002075195,10162.0
2000-01-28,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,8411.0
2000-01-31,2.239919900894165,2.239919900894165,1.8862500190734863,1.8862500190734863,1.8862500190734863,0.0
2000-02-01,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,20018.0
2000-02-02,2.239919900894165,2.239919900894165,2.122030019760132,2.122030019760132,2.122030019760132,0.0
2000-02-03,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,51.0
2000-02-04,2.239919900894165,2.239919900894165,2.122030019760132,2.122030019760132,2.122030019760132,4289.0
2000-02-07,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,187.0
2000-02-08,2.239919900894165,2.239919900894165,2.1809699535369873,2.1809699535369873,2.1809699535369873,679.0
2000-02-09,2.239919900894165,2.239919900894165,2.1809699535369873,2.1809699535369873,2.1809699535369873,0.0
2000-02-10,2.1809699535369873,2.1809699535369873,2.122030019760132,2.122030019760132,2.122030019760132,4441.0
2000-02-11,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,381.0
2000-02-14,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,512.0
2000-02-15,2.0041399002075195,2.063080072402954,2.0041399002075195,2.063080072402954,2.063080072402954,17250.0
2000-02-16,2.122030019760132,2.122030019760132,2.063080072402954,2.063080072402954,2.063080072402954,0.0
2000-02-17,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,1001.0
2000-02-18,2.1809699535369873,2.1809699535369873,2.1809699535369873,2.1809699535369873,2.1809699535369873,696.0
2000-02-22,2.122030019760132,2.122030019760132,2.0041399002075195,2.0041399002075195,2.0041399002075195,0.0
2000-02-23,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,4411.0
2000-02-24,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,1578.0
2000-02-25,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-02-28,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-02-29,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-01,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-02,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-03,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,258.0
2000-03-06,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-07,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,299.0
2000-03-08,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,424.0
2000-03-09,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-10,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-13,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-14,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-15,2.063080072402954,2.063080072402954,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-16,2.063080072402954,2.063080072402954,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-17,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,2.063080072402954,6277.0
2000-03-20,2.1809699535369873,2.1809699535369873,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-21,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-22,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,1208.0
2000-03-23,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-24,2.1809699535369873,2.1809699535369873,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-27,2.1809699535369873,2.1809699535369873,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-28,2.1809699535369873,2.1809699535369873,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-29,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-30,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-03-31,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,2.122030019760132,254.0
2000-04-03,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-04,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-05,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-06,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-07,2.122030019760132,2.122030019760132,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-10,2.063080072402954,2.063080072402954,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-11,2.063080072402954,2.063080072402954,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-12,2.063080072402954,2.063080072402954,1.9451899528503418,1.9451899528503418,1.9451899528503418,0.0
2000-04-13,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,1.9451899528503418,614.0
2000-04-14,1.8862500190734863,1.8862500190734863,1.8862500190734863,1.8862500190734863,1.8862500190734863,2036.0
2000-04-17,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,2809.0
2000-04-18,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,846.0
2000-04-19,1.9451899528503418,1.9451899528503418,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-04-20,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,209.0
2000-04-24,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-04-25,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-04-26,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1696.0
2000-04-27,1.9451899528503418,1.9451899528503418,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-04-28,1.9451899528503418,1.9451899528503418,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-05-01,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,4258.0
2000-05-02,1.8862500190734863,1.8862500190734863,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-05-03,1.8862500190734863,1.8862500190734863,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-05-04,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,441.0
2000-05-05,1.8862500190734863,1.8862500190734863,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-05-08,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,14.0
2000-05-09,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,1.7683600187301636,0.0
2000-05-10,1.7683600187301636,1.7683600187301636,1.4736299514770508,1.4736299514770508,1.4736299514770508,0.0
2000-05-11,1.7683600187301636,1.7683600187301636,1.4736299514770508,1.4736299514770508,1.4736299514770508,0.0
2000-05-12,1.7683600187301636,1.7683600187301636,1.4736299514770508,1.4736299514770508,1.4736299514770508,0.0
2000-05-15,1.7683600187301636,1.7683600187301636,1.4736299514770508,1.4736299514770508,1.4736299514770508,0.0
