Date,Open,High,Low,Close,Adj Close,Volume
1994-10-31,62500.0,70833.3359375,52100.0,62500.0,62500.0,2.0
1994-11-01,64600.0,70833.3359375,62500.0,64600.0,64600.0,2.0
1994-11-02,72933.3359375,75000.0,64600.0,72933.3359375,72933.3359375,0.0
1994-11-03,77100.0,79166.6640625,70833.3359375,77100.0,77100.0,0.0
1994-11-04,81266.6640625,85433.3359375,75000.0,81266.6640625,81266.6640625,0.0
1994-11-07,85433.3359375,91666.6640625,79166.6640625,85433.3359375,85433.3359375,0.0
1994-11-08,83333.3359375,91666.6640625,83333.3359375,83333.3359375,83333.3359375,0.0
1994-11-09,79166.6640625,83333.3359375,75000.0,79166.6640625,79166.6640625,0.0
1994-11-10,79166.6640625,79166.6640625,79166.6640625,79166.6640625,79166.6640625,0.0
1994-11-11,75000.0,83333.3359375,75000.0,75000.0,75000.0,0.0
1994-11-14,79166.6640625,83333.3359375,79166.6640625,79166.6640625,79166.6640625,0.0
1994-11-15,70833.3359375,70833.3359375,70833.3359375,70833.3359375,70833.3359375,0.0
1994-11-16,75000.0,75000.0,70833.3359375,75000.0,75000.0,0.0
1994-11-17,79166.6640625,79166.6640625,70833.3359375,79166.6640625,79166.6640625,0.0
1994-11-18,70833.3359375,79166.6640625,70833.3359375,70833.3359375,70833.3359375,0.0
1994-11-21,66666.6640625,79166.6640625,66666.6640625,66666.6640625,66666.6640625,0.0
1994-11-22,65100.0,75000.0,54166.66796875,65100.0,65100.0,1.0
1994-11-23,66666.6640625,70833.3359375,50000.0,66666.6640625,66666.6640625,1.0
1994-11-25,70833.3359375,75000.0,62500.0,70833.3359375,70833.3359375,0.0
1994-11-28,62500.0,70833.3359375,62500.0,62500.0,62500.0,0.0
1994-11-29,62500.0,69800.0,62500.0,62500.0,62500.0,0.0
1994-11-30,62500.0,75000.0,62500.0,62500.0,62500.0,0.0
1994-12-01,70833.3359375,75000.0,62500.0,70833.3359375,70833.3359375,0.0
1994-12-02,66666.6640625,75000.0,66666.6640625,66666.6640625,66666.6640625,0.0
1994-12-05,62500.0,75000.0,62500.0,62500.0,62500.0,0.0
1994-12-06,66666.6640625,66666.6640625,62500.0,66666.6640625,66666.6640625,0.0
1994-12-07,64600.0,75000.0,62500.0,64600.0,64600.0,0.0
1994-12-08,62500.0,66666.6640625,62500.0,62500.0,62500.0,0.0
1994-12-09,56266.66796875,64600.0,50000.0,56266.66796875,56266.66796875,2.0
1994-12-12,54166.66796875,62500.0,54166.66796875,54166.66796875,54166.66796875,0.0
1994-12-13,58333.33203125,62500.0,54166.66796875,58333.33203125,58333.33203125,1.0
1994-12-14,54166.66796875,58333.33203125,54166.66796875,54166.66796875,54166.66796875,1.0
1994-12-15,54166.66796875,58333.33203125,54166.66796875,54166.66796875,54166.66796875,1.0
1994-12-16,54166.66796875,60433.33203125,54166.66796875,54166.66796875,54166.66796875,0.0
1994-12-19,54166.66796875,60433.33203125,54166.66796875,54166.66796875,54166.66796875,0.0
1994-12-20,56266.66796875,60433.33203125,54166.66796875,56266.66796875,56266.66796875,1.0
1994-12-21,56266.66796875,60433.33203125,56266.66796875,56266.66796875,56266.66796875,1.0
1994-12-22,58333.33203125,58333.33203125,52100.0,58333.33203125,58333.33203125,3.0
1994-12-23,62500.0,62500.0,56266.66796875,62500.0,62500.0,2.0
1994-12-27,66666.6640625,72933.3359375,62500.0,66666.6640625,66666.6640625,1.0
1994-12-28,62500.0,66666.6640625,62500.0,62500.0,62500.0,0.0
1994-12-29,66666.6640625,66666.6640625,62500.0,66666.6640625,66666.6640625,0.0
1994-12-30,79166.6640625,79166.6640625,62500.0,79166.6640625,79166.6640625,1.0
1995-01-03,75000.0,79166.6640625,70833.3359375,75000.0,75000.0,0.0
1995-01-04,62500.0,64600.0,62500.0,62500.0,62500.0,0.0
1995-01-05,62500.0,75000.0,62500.0,62500.0,62500.0,0.0
1995-01-06,64600.0,75000.0,62500.0,64600.0,64600.0,0.0
1995-01-09,62500.0,75000.0,60433.33203125,62500.0,62500.0,0.0
1995-01-10,66666.6640625,66666.6640625,60433.33203125,66666.6640625,66666.6640625,0.0
1995-01-11,62500.0,66666.6640625,60433.33203125,62500.0,62500.0,0.0
1995-01-12,62500.0,66666.6640625,58333.33203125,62500.0,62500.0,0.0
1995-01-13,58333.33203125,60433.33203125,58333.33203125,58333.33203125,58333.33203125,0.0
1995-01-16,58333.33203125,66666.6640625,58333.33203125,58333.33203125,58333.33203125,0.0
1995-01-17,54166.66796875,66666.6640625,54166.66796875,54166.66796875,54166.66796875,0.0
1995-01-18,56266.66796875,62500.0,54166.66796875,56266.66796875,56266.66796875,0.0
1995-01-19,52100.0,58333.33203125,50000.0,52100.0,52100.0,0.0
1995-01-20,52100.0,56266.66796875,50000.0,52100.0,52100.0,1.0
1995-01-23,50000.0,50000.0,50000.0,50000.0,50000.0,0.0
1995-01-24,50000.0,50000.0,47933.33203125,50000.0,50000.0,0.0
1995-01-25,45833.33203125,54166.66796875,43766.66796875,45833.33203125,45833.33203125,1.0
1995-01-26,50000.0,50000.0,45833.33203125,50000.0,50000.0,0.0
1995-01-27,41666.66796875,50000.0,33333.33203125,41666.66796875,41666.66796875,1.0
1995-01-30,39600.0,50000.0,39600.0,39600.0,39600.0,0.0
1995-01-31,54166.66796875,54166.66796875,41666.66796875,54166.66796875,54166.66796875,0.0
1995-02-01,50000.0,54166.66796875,45833.33203125,50000.0,50000.0,0.0
1995-02-02,43766.66796875,54166.66796875,41666.66796875,43766.66796875,43766.66796875,0.0
1995-02-03,41666.66796875,50000.0,40633.33203125,41666.66796875,41666.66796875,0.0
1995-02-06,41666.66796875,41666.66796875,41666.66796875,41666.66796875,41666.66796875,0.0
1995-02-07,41666.66796875,50000.0,41666.66796875,41666.66796875,41666.66796875,0.0
1995-02-08,41666.66796875,45833.33203125,41666.66796875,41666.66796875,41666.66796875,0.0
1995-02-09,39600.0,41666.66796875,39600.0,39600.0,39600.0,0.0
1995-02-10,43766.66796875,45833.33203125,39600.0,43766.66796875,43766.66796875,0.0
1995-02-13,37500.0,37500.0,37500.0,37500.0,37500.0,0.0
1995-02-14,45833.33203125,47933.33203125,39600.0,45833.33203125,45833.33203125,0.0
1995-02-15,45833.33203125,45833.33203125,45833.33203125,45833.33203125,45833.33203125,0.0
1995-02-16,41666.66796875,50000.0,41666.66796875,41666.66796875,41666.66796875,0.0
1995-02-17,50000.0,50000.0,41666.66796875,50000.0,50000.0,0.0
1995-02-21,50000.0,50000.0,50000.0,50000.0,50000.0,0.0
1995-02-22,45833.33203125,52100.0,45833.33203125,45833.33203125,45833.33203125,0.0
1995-02-23,45833.33203125,52100.0,45833.33203125,45833.33203125,45833.33203125,0.0
1995-02-24,45833.33203125,45833.33203125,45833.33203125,45833.33203125,45833.33203125,0.0
1995-02-27,52100.0,52100.0,45833.33203125,52100.0,52100.0,0.0
1995-02-28,45833.33203125,50000.0,45833.33203125,45833.33203125,45833.33203125,0.0
1995-03-01,45833.33203125,50000.0,45833.33203125,45833.33203125,45833.33203125,0.0
1995-03-02,47933.33203125,50000.0,47933.33203125,47933.33203125,47933.33203125,1.0
1995-03-03,52100.0,54166.66796875,50000.0,52100.0,52100.0,0.0
1995-03-06,52100.0,56266.66796875,52100.0,52100.0,52100.0,0.0
1995-03-07,35433.33203125,56266.66796875,33333.33203125,35433.33203125,35433.33203125,1.0
1995-03-08,41666.66796875,41666.66796875,37500.0,41666.66796875,41666.66796875,0.0
1995-03-09,50000.0,50000.0,41666.66796875,50000.0,50000.0,0.0
1995-03-10,41666.66796875,47933.33203125,33333.33203125,41666.66796875,41666.66796875,1.0
1995-03-13,33333.33203125,43766.66796875,33333.33203125,33333.33203125,33333.33203125,0.0
1995-03-14,35433.33203125,43766.66796875,33333.33203125,35433.33203125,35433.33203125,1.0
1995-03-15,33333.33203125,37500.0,32300.0,33333.33203125,33333.33203125,0.0
1995-03-16,27100.0,35433.33203125,25000.0,27100.0,27100.0,2.0
1995-03-17,27100.0,29166.666015625,20833.333984375,27100.0,27100.0,1.0
1995-03-20,26033.333984375,27100.0,22933.333984375,26033.333984375,26033.333984375,0.0
1995-03-21,27100.0,27100.0,25000.0,27100.0,27100.0,1.0
1995-03-22,29166.666015625,31266.666015625,25000.0,29166.666015625,29166.666015625,2.0
1995-03-23,31266.666015625,31266.666015625,29166.666015625,31266.666015625,31266.666015625,0.0
1995-03-24,33333.33203125,35433.33203125,29166.666015625,33333.33203125,33333.33203125,0.0
1995-03-27,33333.33203125,35433.33203125,33333.33203125,33333.33203125,33333.33203125,0.0
1995-03-28,27100.0,35433.33203125,27100.0,27100.0,27100.0,0.0
1995-03-29,29166.666015625,29166.666015625,25000.0,29166.666015625,29166.666015625,0.0
1995-03-30,27100.0,27100.0,27100.0,27100.0,27100.0,0.0
1995-03-31,25000.0,25000.0,22933.333984375,25000.0,25000.0,0.0
1995-04-03,25000.0,25000.0,20833.333984375,25000.0,25000.0,0.0
1995-04-04,29166.666015625,29166.666015625,25000.0,29166.666015625,29166.666015625,0.0
1995-04-05,25000.0,29166.666015625,20833.333984375,25000.0,25000.0,0.0
1995-04-06,27100.0,29166.666015625,27100.0,27100.0,27100.0,0.0
1995-04-07,26033.333984375,33333.33203125,25000.0,26033.333984375,26033.333984375,1.0
1995-04-10,31266.666015625,31266.666015625,26033.333984375,31266.666015625,31266.666015625,0.0
1995-04-11,29166.666015625,33333.33203125,27100.0,29166.666015625,29166.666015625,0.0
1995-04-12,29166.666015625,33333.33203125,29166.666015625,29166.666015625,29166.666015625,0.0
1995-04-13,33333.33203125,33333.33203125,33333.33203125,33333.33203125,33333.33203125,0.0
1995-04-17,31266.666015625,37500.0,29166.666015625,31266.666015625,31266.666015625,0.0
1995-04-18,29166.666015625,35433.33203125,29166.666015625,29166.666015625,29166.666015625,0.0
1995-04-19,35433.33203125,35433.33203125,29166.666015625,35433.33203125,35433.33203125,0.0
1995-04-20,29166.666015625,33333.33203125,29166.666015625,29166.666015625,29166.666015625,0.0
1995-04-21,31266.666015625,35433.33203125,29166.666015625,31266.666015625,31266.666015625,0.0
1995-04-24,35433.33203125,35433.33203125,35433.33203125,35433.33203125,35433.33203125,0.0
1995-04-25,31266.666015625,33333.33203125,29166.666015625,31266.666015625,31266.666015625,0.0
1995-04-26,33333.33203125,33333.33203125,31266.666015625,33333.33203125,33333.33203125,0.0
1995-04-27,31266.666015625,35433.33203125,31266.666015625,31266.666015625,31266.666015625,0.0
1995-04-28,33333.33203125,35433.33203125,31266.666015625,33333.33203125,33333.33203125,0.0
1995-05-01,35433.33203125,35433.33203125,33333.33203125,35433.33203125,35433.33203125,1.0
1995-05-02,33333.33203125,35433.33203125,29166.666015625,33333.33203125,33333.33203125,1.0
1995-05-03,33333.33203125,33333.33203125,30200.0,33333.33203125,33333.33203125,0.0
1995-05-04,27100.0,33333.33203125,27100.0,27100.0,27100.0,1.0
1995-05-05,31266.666015625,31266.666015625,31266.666015625,31266.666015625,31266.666015625,0.0
1995-05-08,31266.666015625,31266.666015625,31266.666015625,31266.666015625,31266.666015625,0.0
1995-05-09,28133.333984375,31266.666015625,27100.0,28133.333984375,28133.333984375,0.0
1995-05-10,31266.666015625,31266.666015625,28133.333984375,31266.666015625,31266.666015625,0.0
1995-05-11,25000.0,31266.666015625,25000.0,25000.0,25000.0,0.0
1995-05-12,27100.0,31266.666015625,27100.0,27100.0,27100.0,0.0
1995-05-15,25000.0,29166.666015625,25000.0,25000.0,25000.0,0.0
1995-05-16,27100.0,29166.666015625,27100.0,27100.0,27100.0,0.0
1995-05-17,29166.666015625,29166.666015625,29166.666015625,29166.666015625,29166.666015625,0.0
1995-05-18,29166.666015625,29166.666015625,29166.666015625,29166.666015625,29166.666015625,0.0
