Stock Symbol,Close Price,SMA 25,SMA 44,SMA 200,EMA 44,EMA 200,SMA Crossover Percentage,EMA Crossover Percentage,Close vs SMA,Declined Percentage,Positive Incline Percentage,52 Week High,52 Week Low
KNRCON.NS,258.25,258.98200073242185,265.21591047807175,263.4642667388916,261.07790086977514,262.7240349551874,0.6648505927812018%,-0.6265639478675928%,Negative,2.626505500938902%,-2.626505500938902%,,
KPITTECH.NS,1511.5,1469.076005859375,1536.3295204856179,1316.3509548950196,1494.958612472752,1335.1126628896163,16.711239869016676%,11.97246899277978%,Negative,1.6161585229299977%,-1.6161585229299977%,,
KSB.NS,3917.949951171875,3756.95798828125,3810.6249833540483,3091.762498779297,3746.4346951286952,3216.001694780733,23.25089604581774%,16.493554751815115%,Positive,-2.816466282739823%,2.816466282739823%,,
KARURVYSYA.NS,194.85000610351562,181.80400024414064,182.95227328213778,150.91027000427246,180.94500578089884,154.5576929435896,21.232486879095884%,17.072791612475793%,Positive,-6.50318938810336%,6.50318938810336%,,
KAYNES.NS,2647.300048828125,2831.150009765625,2842.9602272727275,2340.6632525634764,2786.909744284001,2349.060569157195,21.459600143640458%,18.63933101068992%,Negative,6.882269282827805%,-6.882269282827805%,,
KFINTECH.NS,647.9500122070312,625.33400390625,638.5568181818181,493.4607502746582,615.7413095391738,509.87822184197165,29.40377078144514%,20.762425842540235%,Positive,-1.4710036378530327%,1.4710036378530327%,,
KIMS.NS,2045.25,2079.9480029296874,2124.6613741787996,1966.6312542724609,2077.8336234243347,1941.6620988636264,8.035574516728644%,7.013142226981916%,Negative,3.737601442935481%,-3.737601442935481%,,
L&TFH.NS,169.85000610351562,160.05400024414064,165.24318244240501,144.39858016967773,162.44742489528275,144.51232326496597,14.435462071880153%,12.410776621058432%,Positive,-2.787905433082726%,2.787905433082726%,,
LTTS.NS,5806.4501953125,5396.53798828125,5429.8942982066765,4728.533795166016,5411.539407021471,4825.150160424195,14.832515393199941%,12.152766796914035%,Positive,-6.934866065996682%,6.934866065996682%,,
LICHSGFIN.NS,644.2999877929688,618.1839965820312,627.8840900767933,498.15688583374026,612.3469724338217,517.0076258476832,26.041435526066277%,18.440607414604486%,Positive,-2.6144790058572265%,2.6144790058572265%,,
LATENTVIEW.NS,549.75,488.6680004882812,498.49204392866653,437.74050033569335,491.41623670366204,444.60726002561546,13.878437920727963%,10.528162917391349%,Positive,-10.28260264042818%,10.28260264042818%,,
LEMONTREE.NS,141.5,135.5920004272461,136.5670459053733,116.76849990844727,134.9844887369209,118.89813946905747,16.95538266951203%,13.52952143717085%,Positive,-3.6121115909944455%,3.6121115909944455%,,
LICI.NS,992.75,963.2560034179687,993.4137476140803,750.9428396606445,953.5457235616989,791.3091688931667,32.28886343240317%,20.5022968324073%,Negative,0.06681482068015017%,-0.06681482068015017%,,
MMTC.NS,77.3499984741211,71.27600021362305,76.8284089348533,57.22224992752075,72.41837567878737,59.77087155310564,34.26317390904105%,21.159979429854197%,Positive,-0.6789019146681481%,0.6789019146681481%,,
MRF.NS,135464.59375,138687.8325,141683.59303977274,118483.103828125,137811.64141140349,121336.78026142319,19.58126387818388%,13.577796538267114%,Negative,4.389357409948637%,-4.389357409948637%,,
MGL.NS,1440.199951171875,1375.227998046875,1426.3736461292613,1157.3664718627929,1372.0843528323414,1204.1556124603915,23.243041923747683%,13.945767360485037%,Positive,-0.9693326205327807%,0.9693326205327807%,,
MAHSEAMLES.NS,926.0999755859375,897.5739965820312,928.5715886896306,742.7546963500977,913.1933270158308,777.6119912476108,25.017262529962935%,17.435602497679024%,Negative,0.2661736729616064%,-0.2661736729616064%,,
MHRIL.NS,414.29998779296875,399.02,406.4511358087713,383.75425018310546,401.65876484726596,379.5363830267859,5.914432378230654%,5.8287908115830716%,Positive,-1.9310690247130213%,1.9310690247130213%,,
MAHLIFE.NS,641.7000122070312,574.01400390625,581.3534115878018,535.557843170166,577.5237334011964,528.8971945454549,8.551003220596073%,9.19394909960378%,Positive,-10.380364063644148%,10.380364063644148%,,
MANAPPURAM.NS,191.89999389648438,175.5779998779297,178.4368650263006,153.68303256988526,176.81267561963512,157.94417496994157,16.107069233657192%,11.946309924556836%,Positive,-7.545037774676985%,7.545037774676985%,,
MASTEK.NS,2649.39990234375,2711.86201171875,2814.0988825017757,2431.1087469482422,2728.575309475744,2456.8873464134144,15.753722906649031%,11.05821817426598%,Negative,5.852636564483686%,-5.852636564483686%,,
MAXHEALTH.NS,804.9000244140625,771.997998046875,804.3511366410689,656.4939816284179,780.3222421859764,671.5297275191899,22.52224074406513%,16.20069971715103%,Positive,-0.06823982064421456%,0.06823982064421456%,,
MAZDOCK.NS,2200.550048828125,1999.505966796875,2058.6579423384233,1965.0559170532226,2053.445325436049,1866.4020779287653,4.763326298905796%,10.021594474158253%,Positive,-6.8924566617670795%,6.8924566617670795%,,
METROPOLIS.NS,1714.75,1654.134013671875,1676.3784207430754,1534.9744549560546,1664.894859348305,1548.3741131390555,9.212138047669924%,7.525361294824568%,Positive,-2.2889568836084133%,2.2889568836084133%,,
MINDACORP.NS,424.45001220703125,408.1740026855469,411.05095464533025,353.82554718017576,406.71646794843804,361.04057699087406,16.173339636217406%,12.65117936001928%,Positive,-3.259707199381691%,3.259707199381691%,,
MSUMI.NS,70.3499984741211,66.55600036621094,68.31363625959916,62.46024488449097,66.71964658517005,62.34369908654939,9.37138716944353%,7.019069389106507%,Positive,-2.9809015095954403%,2.9809015095954403%,,
MOTILALOFS.NS,1831.9000244140625,1631.9580029296876,1690.1813354492188,1158.8068637084962,1637.0991954599592,1253.5257048402473,45.85530931704876%,30.599571204532705%,Positive,-8.384821556864344%,8.384821556864344%,,
MPHASIS.NS,2510.60009765625,2478.540009765625,2551.620461203835,2376.924044189453,2513.2829762709707,2369.2064376179987,7.3496844563223975%,6.081215058567315%,Negative,1.607620105391063%,-1.607620105391063%,,
MCX.NS,3563.699951171875,3458.147998046875,3541.719315962358,2543.320776977539,3435.938105893518,2751.2659516400813,39.25570647723436%,24.885713205780434%,Positive,-0.6206204740858865%,0.6206204740858865%,,
NBCC.NS,138.35000610351562,121.94800109863282,131.65568247708407,77.96503551483154,121.3715595962286,87.62630028089193,68.86503239267913%,38.51042347692873%,Positive,-5.084720614012817%,5.084720614012817%,,
NHPC.NS,93.94999694824219,87.91399932861329,90.15808816389604,62.0938299369812,86.43220507513152,66.93442339697552,45.19653282040607%,29.12967750916194%,Positive,-4.205844269293883%,4.205844269293883%,,
NLCINDIA.NS,231.3000030517578,220.94200134277344,233.8019395308061,169.76881484985353,226.00508743290484,180.18121907330072,37.71783689341566%,25.432100301731342%,Negative,1.070109377222948%,-1.070109377222948%,,
NMDC.NS,217.89999389648438,216.23,223.11096746271306,164.60402782440187,214.8885846294209,176.64311431435695,35.54405102451435%,21.65126586649831%,Negative,2.335597225671822%,-2.335597225671822%,,
NSLNISP.NS,61.849998474121094,58.15800018310547,61.01022729006681,51.01350009918213,58.41605523342683,51.12397351385846,19.596238586744118%,14.263526909917648%,Positive,-1.3764432970585083%,1.3764432970585083%,,
NH.NS,1286.25,1261.1300048828125,1308.2829534357245,1141.1778234863282,1275.798267928615,1145.5114376420133,14.643215676842173%,11.373682182937559%,Negative,1.6841122463503049%,-1.6841122463503049%,,
NETWORK18.NS,90.8499984741211,92.12599975585937,101.31931807778098,82.0389999961853,96.86022041520432,85.94662290309846,23.50140552967758%,12.698110924510125%,Negative,10.33299453873424%,-10.33299453873424%,,
NAM-INDIA.NS,531.9500122070312,484.2560021972656,490.74659243496984,392.757887802124,484.2958414030831,405.8983948988152,24.94888267710964%,19.314549525087752%,Positive,-8.396068440866737%,8.396068440866737%,,
OLECTRA.NS,1920.800048828125,1843.3180126953125,1898.7318253950639,1378.5517980957031,1821.1563961684246,1421.2065010105675,37.73380354789167%,28.14157512461894%,Positive,-1.1622612070806495%,1.1622612070806495%,,
PCBL.NS,282.1499938964844,266.1119989013672,286.1681813326749,218.7576397705078,274.67274611123145,228.88486882319103,30.815171361734166%,20.004763758940587%,Negative,1.4041349452192728%,-1.4041349452192728%,,
PNBHOUSING.NS,772.2999877929688,676.9919970703126,717.6045421253551,710.0367495727539,711.5840134555402,692.4540397929878,1.065831107637022%,2.7626344223901693%,Positive,-7.621948086563131%,7.621948086563131%,,
PATANJALI.NS,1387.8499755859375,1427.83017578125,1502.7004144841974,1388.640424194336,1463.977882776575,1380.0947532086132,8.21378870315092%,6.07807031893571%,Negative,7.642936528881064%,-7.642936528881064%,,
PERSISTENT.NS,3996.75,4096.426962890625,4187.075544877486,3227.6714916992187,4059.1144799657,3410.297431202488,29.724340151890306%,19.02523348335737%,Negative,4.545548386637842%,-4.545548386637842%,,
PETRONET.NS,277.6499938964844,272.102001953125,274.1840931285511,229.98339782714845,266.94875057904585,238.5500124530958,19.21908090714581%,11.904731353360907%,Positive,-1.2640779880356743%,1.2640779880356743%,,
PPLPHARMA.NS,140.35000610351562,126.19799835205077,130.57272668318316,114.7274275970459,129.59492883554114,115.67957858235962,13.811256312475063%,12.029219352034806%,Positive,-7.487995133972879%,7.487995133972879%,,
POLYMED.NS,1567.550048828125,1539.4579931640626,1549.7738619717684,1415.3578344726564,1536.805956012624,1403.7814892979136,9.496964246443987%,9.476151931682837%,Positive,-1.1470181097092498%,1.1470181097092498%,,
POONAWALLA.NS,497.3999938964844,467.2339990234375,471.14204545454544,413.6138117980957,468.64245832011665,416.8268360812532,13.908682934537007%,12.43097079017314%,Positive,-5.573255177556051%,5.573255177556051%,,
PFC.NS,416.79998779296875,399.64942626953126,411.71835257790303,297.1636237335205,401.0980155011485,316.5975833797809,38.549378085087795%,26.690169653001888%,Positive,-1.2342503517873176%,1.2342503517873176%,,
PRESTIGE.NS,1291.800048828125,1162.5380078125,1175.5386408025568,883.6036746215821,1176.3864142263924,945.4811990689507,33.03912993639379%,24.42197849992389%,Positive,-9.890054141154812%,9.890054141154812%,,
PNB.NS,136.5500030517578,124.90600036621093,124.91704576665705,85.53946643829346,121.31194906082212,91.98224714662892,46.03439905341219%,31.886263734608168%,Positive,-9.312545948957942%,9.312545948957942%,,
RBLBANK.NS,254.5500030517578,245.93399963378906,252.56477217240766,239.04483528137206,251.1356664811223,234.9765577211225,5.6558163555894065%,6.876902494749261%,Positive,-0.786028416502592%,0.786028416502592%,,
RECLTD.NS,471.6000061035156,453.64849609375,461.79484835538,324.0127526092529,452.03382406717776,347.0667850868535,42.523664465851155%,30.2440462443147%,Positive,-2.1232713580619995%,2.1232713580619995%,,
RITES.NS,700.75,689.8880004882812,716.2354015003551,522.8711190795898,676.575857759666,548.9857346344534,36.98125128064915%,23.241063487773413%,Negative,2.162054747352145%,-2.162054747352145%,,
RADICO.NS,1700.9000244140625,1615.69400390625,1649.5511335893111,1443.2633776855469,1638.356343100787,1472.8510189263661,14.293146981569812%,11.237071641846425%,Positive,-3.1129008236937574%,3.1129008236937574%,,
RVNL.NS,264.1000061035156,248.8520001220703,256.60568271983755,181.5730288696289,249.1721284856709,192.15396248993926,41.323678035950365%,29.673166900587322%,Positive,-2.9205601778743118%,2.9205601778743118%,,
RAILTEL.NS,395.54998779296875,387.1839965820312,393.2102258855646,267.93467487335204,380.07111381095365,289.37136548377816,46.75600538505444%,31.343719229282215%,Positive,-0.5950409611384475%,0.5950409611384475%,,
RAINBOW.NS,1349.4000244140625,1236.7680029296876,1244.2375016645951,1120.3236468505859,1245.3238555804085,1116.491003116321,11.060540868020727%,11.53908559088183%,Positive,-8.451965369053447%,8.451965369053447%,,
RKFORGE.NS,690.7000122070312,695.73,716.5034082586116,660.9554580688476,708.2057461872192,645.801553857611,8.404189648733915%,9.66306010830184%,Negative,3.601294251243386%,-3.601294251243386%,,
RCF.NS,145.75,134.8140005493164,143.98295367847788,132.65507289886474,141.91524247972572,134.61621594265108,8.539349858297113%,5.422100514386881%,Positive,-1.22726078079217%,1.22726078079217%,,
RATNAMANI.NS,3040.39990234375,2857.773984375,2997.9352084073153,2906.32826171875,2967.1557744193433,2896.7985257643804,3.151982103851904%,2.4287933050641706%,Positive,-1.4164646993486747%,1.4164646993486747%,,
RTNINDIA.NS,76.55000305175781,74.23,78.85113629427823,64.22524990081787,76.38801417127766,66.82968656658389,22.77279795103469%,14.302517482512206%,Negative,2.918326038996348%,-2.918326038996348%,,
ROUTE.NS,1612.699951171875,1595.12599609375,1596.4965903542259,1568.6665637207032,1598.4396895585146,1541.7666839933322,1.774119961320077%,3.6758483727507687%,Positive,-1.0149323785310418%,1.0149323785310418%,,
SJVN.NS,135.39999389648438,121.98599975585938,124.45966321771795,82.50623224258423,120.26783014964333,88.86321466868436,50.84880236899261%,35.340399959699006%,Positive,-8.790262158775452%,8.790262158775452%,,
SAFARI.NS,2042.0,1853.007998046875,1935.1693226207387,1880.183890991211,1898.2787350232295,1823.204700618405,2.924470946325365%,4.11769640454308%,Positive,-5.520482168174506%,5.520482168174506%,,
SANOFI.NS,8566.650390625,8204.421796875,8503.725918856535,7688.018283691406,8318.742760620331,7728.065944554172,10.610115702969765%,7.643268319706793%,Positive,-0.7399635450259938%,0.7399635450259938%,,
SAREGAMA.NS,390.1499938964844,374.2159997558594,376.19480549205434,371.65805130004884,372.25001386702024,361.71835327636205,1.220679647901094%,2.9115637885843557%,Positive,-3.709564353547349%,3.709564353547349%,,
SHREECEM.NS,25811.05078125,25484.62015625,26227.305708451706,25907.153017578126,26081.58293601627,26160.915550292375,1.2357694828773909%,-0.30324861575885015%,Negative,1.5871051789645645%,-1.5871051789645645%,,
SHYAMMETL.NS,620.0499877929688,607.3079907226562,635.3238567005504,508.93699783325195,617.7354327030595,523.9424744921679,24.83349793891539%,17.901384746827514%,Negative,2.404107566006415%,-2.404107566006415%,,
SONATSOFTW.NS,742.0499877929688,762.1019946289063,783.0602278275924,635.23324508667,760.4612836582279,658.6681586710697,23.271291904873962%,15.45438680268623%,Negative,5.237175708488787%,-5.237175708488787%,,
SWSOLAR.NS,523.0,536.2080029296875,559.1238653009588,406.0612498474121,530.3429525884735,433.04259848220386,37.6944649387411%,22.469002921953475%,Negative,6.4607983208719615%,-6.4607983208719615%,,
SUNTV.NS,622.9500122070312,605.7680053710938,614.8631050803444,600.8865217590333,618.0791813703129,595.4344094960032,2.3259938133403586%,3.8030673930109242%,Positive,-1.315237011274256%,1.315237011274256%,,
SUNTECK.NS,439.70001220703125,428.36199829101565,446.39431832053447,416.96033081054685,436.89948849944,416.7830491842035,7.059181733852149%,4.8265972799545755%,Negative,1.4996396322177996%,-1.4996396322177996%,,
SUVENPHAR.NS,648.2000122070312,648.6759936523438,650.6409065940163,591.6244989013671,654.011208667626,605.5349800821381,9.975315052409302%,8.005520767588408%,Negative,0.3751523093994645%,-0.3751523093994645%,,
SUZLON.NS,42.650001525878906,40.22399978637695,42.912499774586074,31.94449990749359,41.2822370375671,33.04608272184408,34.33454866676311%,24.923239420080396%,Negative,0.6117057968797849%,-0.6117057968797849%,,
SWANENERGY.NS,674.9000244140625,648.1300036621094,673.593186118386,427.1511629486084,641.112109293619,476.11909398190795,57.69433506129251%,34.65372790068794%,Positive,-0.1940100230537056%,0.1940100230537056%,,
TV18BRDCST.NS,48.54999923706055,50.574000396728515,55.217045610601254,48.30275001525879,52.7959118054538,48.53052598779886,14.314496779496505%,8.789078071660104%,Negative,12.07425406378621%,-12.07425406378621%,,
TCS.NS,3979.25,4030.96802734375,4046.0807051225142,3612.0485974121093,3980.312844231396,3682.350300749737,12.016231122177366%,8.091640369494257%,Negative,1.6517393001554237%,-1.6517393001554237%,,
TECHM.NS,1263.4000244140625,1269.890009765625,1289.4272821599786,1219.4137884521485,1277.2158265421267,1222.5888404801085,5.741569791227395%,4.468140412648154%,Negative,2.018513033345834%,-2.018513033345834%,,
NIACL.NS,239.14999389648438,241.99799865722656,253.82272720336914,179.17872730255127,241.84580822523418,193.61604171757662,41.65896310602662%,24.910005431269607%,Negative,5.780701148612513%,-5.780701148612513%,,
TITAGARH.NS,957.0999755859375,905.6819897460938,942.6227278275924,828.6788380432129,938.9551336595433,820.4359142559391,13.75006631681811%,14.445883870294779%,Positive,-1.5358475168225572%,1.5358475168225572%,,
TRIDENT.NS,41.099998474121094,39.11199996948242,41.41363646767356,37.82250002861023,40.32135625149216,38.120462312073144,9.494709330020163%,5.773523734841936%,Negative,0.7573302426539784%,-0.7573302426539784%,,
TRIVENI.NS,332.1499938964844,326.6039978027344,334.05841758034444,332.5217042541504,331.21782093083283,328.21795799499677,0.4621392548317742%,0.9139850098883961%,Negative,0.5712844171636745%,-0.5712844171636745%,,
UCOBANK.NS,57.04999923706055,53.922000122070315,55.98068176616322,40.26675009727478,52.94795608671324,42.548589730016914,39.02458388354502%,24.44115403749762%,Positive,-1.910154426778809%,1.910154426778809%,,
UTIAMC.NS,927.0999755859375,860.7080053710938,885.0943215110085,812.6047570800781,867.2359977843072,813.8443371473372,8.920642390946144%,6.5604266319670925%,Positive,-4.745895782408604%,4.745895782408604%,,
UJJIVANSFB.NS,55.900001525878906,49.12600006103516,51.93068174882369,51.59559879302979,51.27789290338449,49.57579721910716,0.6494409671221186%,3.433319845074164%,Positive,-7.643496375136902%,7.643496375136902%,,
ULTRACEMCO.NS,9823.599609375,9753.150078125,9841.180730646307,8996.020939941407,9795.756145642781,9140.268125698363,9.39481795726461%,7.171430979157793%,Negative,0.1786484950587059%,-0.1786484950587059%,,
UBL.NS,1806.8499755859375,1726.2639990234375,1737.6931818181818,1640.0034936523436,1742.0114568262413,1651.4303967187566,5.956675613432984%,5.485006227780544%,Positive,-3.9798046336002577%,3.9798046336002577%,,
VAIBHAVGBL.NS,391.5,390.67199951171875,422.2702234441584,402.76228698730466,407.70730560788775,399.7833888273972,4.843536022891989%,1.9820525319303974%,Negative,7.286856078363166%,-7.286856078363166%,,
VTL.NS,442.5,434.5879968261719,434.69090756503016,389.94004913330076,430.20453581927893,391.5768951818535,11.47634323050294%,9.864637345236174%,Positive,-1.7964701582357328%,1.7964701582357328%,,
VARROC.NS,537.8499755859375,501.2119970703125,517.2454501065341,467.78024993896486,515.2479348651998,467.75676539878276,10.574452464383308%,10.152962603529373%,Positive,-3.983510241638584%,3.983510241638584%,,
VIJAYA.NS,665.0,632.0919970703125,637.3931787664241,563.6420428466797,637.7557112115215,572.4792707426406,13.084747111351646%,11.402411197212794%,Positive,-4.331207511038112%,4.331207511038112%,,
IDEA.NS,13.300000190734863,13.474000015258788,14.289772705598311,11.923749988079072,13.972828188416932,12.25797756378604,19.84294135556937%,13.98967012060052%,Negative,6.926439875951871%,-6.926439875951871%,,
WELCORP.NS,580.0999755859375,532.2420031738282,545.7863637750798,446.0451240539551,541.5524772605347,458.6923581591862,22.36124426484253%,18.064421093449404%,Positive,-6.287004236148046%,6.287004236148046%,,
WELSPUNLIV.NS,155.0,147.9400018310547,150.8784099925648,134.03425960540773,149.38392365448047,134.5294728885132,12.567048482041587%,11.041781735276256%,Positive,-2.731729481798166%,2.731729481798166%,,
WIPRO.NS,485.04998779296875,500.9100012207031,505.53750402277166,435.68855560302734,494.1179243684083,446.85061424071694,16.031852919126568%,10.577877398245809%,Negative,4.052620441960338%,-4.052620441960338%,,
YESBANK.NS,25.200000762939453,23.834000091552735,25.182954571463846,20.161250014305114,24.30601631292069,21.074873254425928,24.907704401243254%,15.331731866127313%,Positive,-0.06768940247751326%,0.06768940247751326%,,
ECLERX.NS,2476.85009765625,2423.366005859375,2450.97841574929,2148.7320275878906,2446.1018785274355,2190.8952492849676,14.066267188314457%,11.648508952025823%,Positive,-1.0555654729848274%,1.0555654729848274%,,
