Date,Open,High,Low,Close,Adj Close,Volume
2023-01-27,78.12000274658203,78.55000305175781,76.37000274658203,76.4800033569336,74.75981903076172,2214100
2023-01-30,76.83000183105469,77.52999877929688,76.5,77.23999786376953,75.5027084350586,2436800
2023-01-31,77.48999786376953,77.73999786376953,76.2300033569336,77.25,75.51249694824219,7345900
2023-02-01,77.0,77.44000244140625,75.66999816894531,75.72000122070312,74.01691436767578,3328000
2023-02-02,77.25,78.97000122070312,74.58999633789062,76.27999877929688,74.5643081665039,6160600
2023-02-03,79.37000274658203,80.44000244140625,77.22000122070312,78.66999816894531,76.90055084228516,3588600
2023-02-06,78.79000091552734,79.2300033569336,76.7300033569336,77.02999877929688,75.29744720458984,2184800
2023-02-07,77.05000305175781,78.75,76.61000061035156,78.61000061035156,76.84190368652344,3556200
2023-02-08,78.41000366210938,80.36000061035156,78.41000366210938,79.91999816894531,78.12244415283203,2386100
2023-02-09,80.11000061035156,80.38999938964844,77.94000244140625,78.26000213623047,76.49978637695312,2106300
2023-02-10,78.69000244140625,80.18000030517578,78.43000030517578,79.83000183105469,78.03446197509766,1352800
2023-02-13,79.80000305175781,80.20999908447266,79.01000213623047,79.45999908447266,77.67279052734375,2050400
2023-02-14,79.33000183105469,79.73999786376953,78.70999908447266,78.75,76.978759765625,2459500
2023-02-15,78.48999786376953,78.79000091552734,77.94999694824219,78.58000183105469,76.81258392333984,1574300
2023-02-16,78.2300033569336,79.12000274658203,77.72000122070312,78.63999938964844,76.87123107910156,1424700
2023-02-17,78.72000122070312,79.70999908447266,78.41999816894531,78.77999877929688,77.0080795288086,5193500
2023-02-21,78.5,78.69000244140625,77.79000091552734,78.16999816894531,76.41179656982422,2305700
2023-02-22,78.30000305175781,78.4000015258789,77.41000366210938,77.5199966430664,75.77641296386719,1815800
2023-02-23,77.5199966430664,78.43000030517578,77.33999633789062,77.69999694824219,75.95236206054688,2456000
2023-02-24,77.70999908447266,77.91999816894531,77.12999725341797,77.56999969482422,75.8252944946289,1838800
2023-02-27,77.77999877929688,78.04000091552734,77.08999633789062,77.41000366210938,75.66889953613281,2569300
